Date,7203,6758,9984,9432,9983,9433,4063,8035,4519,6367,7267,6501,4502,6902,6954,8316,8001,8058,3382,2914,4568,8031,6702,4901,4503,5108,4452,4543,6503,4911,9020,6326,4523,6301,8801,2502,8267,8802,9613,7201
2009-01-04,5.679862306368322,14.20395421436005,-3.6182158452900848,2.136752136752129,-2.3882896764252703,-11.338588008328154,4.176904176904173,7.41935483870968,-2.3795635160799633,16.414686825054005,9.129066107030436,7.5362318840579645,-3.6637931034482762,15.442176870748291,-0.6359300476947549,6.64893617021276,10.383747178329571,8.400646203554118,-9.999999999999998,3.3898305084745672,-3.809526715959821,9.766925638179803,-0.9324009324009341,13.589743589743586,-7.162534435261703,5.275056518462695,-2.9520295202952074,-12.470023980815348,-0.7246376811594235,-1.5890410958904089,-4.2089985486211905,-6.940063091482651,-5.405405405405405,10.733452593917715,-4.0383299110198445,-4.35347628330085,-7.959641255605376,-1.727712508638568,-7.5418994413407825,7.187499999999991
2009-01-11,-1.9543973941368087,-5.46697038724373,-10.032362459546928,-5.857740585774063,-10.260457774269927,-4.085255469210869,2.358490566037741,-6.3063063063063085,-5.64804147371375,-12.059369202226344,-3.3653846153846145,-6.738544474393526,-3.579418344519014,-2.533883323512076,-7.9999999999999964,-6.234413965087282,-7.157464212678932,-6.333830104321903,-4.918032786885251,-9.08196721311475,-6.188112955772862,-8.695652173913048,-1.6470588235294126,-4.966139954853277,-3.857566765578635,-6.227630637079451,-3.9923954372623527,-3.28767123287671,-11.678832116788318,-2.0044543429844075,0.3030303030302939,-8.813559322033903,-6.571428571428573,-13.812600969305333,-12.125534950071327,-4.415760869565222,-5.1157125456760095,-12.447257383966248,-10.996977008001318,-4.956268221574344
2009-01-18,-6.644518272425248,-13.156626506024093,-8.489208633093526,4.444444444444451,-3.430079155672827,6.111111111111112,-9.907834101382484,-2.8846153846153855,4.284817960627363,-12.0253164556962,-1.4925373134328401,-8.959537572254339,-2.5522041763341052,-6.650544135429259,-8.52173913043478,-14.893617021276595,-9.03083700440529,-7.000795544948291,-5.363984674329503,-9.844933285250635,-1.4248020649271664,-1.661129568106312,-6.6985645933014375,-7.268408551068884,3.0864197530864113,-12.137404580152666,-3.3663366336633693,-5.3824362606232246,-10.537190082644631,-4.715909090909087,-4.380664652567978,-10.966542750929364,-0.917431192660545,-10.590440487347708,-0.08116883116883189,-6.823027718550112,-3.979460847240046,-2.168674698795181,-7.8411424388765365,-12.576687116564422
2009-01-25,4.0925266903914626,-1.220865704772478,11.16352201257862,-6.382978723404253,5.1001821493624755,-0.5235602094240788,8.951406649616377,11.221122112211223,5.498485535277009,1.4388489208633004,4.545454545454541,-6.666666666666665,1.1904761904761862,7.901554404145084,3.802281368821303,14.0625,8.232445520581111,4.448246364414032,-1.4170040485829927,4.400000000000004,9.207705211183438,8.108108108108114,5.641025641025643,2.7151639344262346,2.9940119760478945,0.7819287576020795,-9.426229508196727,-7.485029940119759,-3.002309468822173,-9.00417412045319,-2.843601895734593,3.9665970772442494,2.777777777777768,-0.7337526205450695,-3.3306255077172997,7.246376811594213,-2.540106951871657,-0.5747126436781658,7.440151825794206,-3.508771929824561
2009-02-01,5.641025641025643,4.887640449438213,4.596888260254595,-2.954545454545454,-2.0797227036395194,-9.298243472450663,1.4084507042253502,6.528189910979232,-2.9209621993127155,10.874704491725762,8.937198067632846,-6.4625850340136015,-4.705882352941182,5.882352941176472,9.523809523809534,-3.8356164383561597,6.263982102908283,9.254709254709258,-2.8747433264887046,-7.892720306513413,2.4509833840762774,5.937499999999996,-5.097087378640774,-3.4912718204488824,1.1627906976744207,8.017241379310347,-3.8461538461538436,-1.9417475728155331,-1.1904761904761862,-2.2935779816513735,-6.504065040650408,2.4096385542168752,-2.7027027027026973,8.870116156282993,6.1344537815126055,-2.48933143669986,-2.4691358024691357,1.1560693641618602,-6.753517786296614,0.727272727272732
2009-02-08,-1.2944983818770184,-7.766470273165504,-5.476673427991885,-1.6393442622950838,-1.5044247787610598,-2.321083117343259,-3.703703703703709,-4.178272980501396,-0.3539823008849585,-7.675906183368875,-0.8869179600886956,-3.2727272727272716,-1.2345679012345734,-4.4217687074829986,-1.0033444816053505,-3.4188034188034178,-3.157894736842104,-2.323838080959517,-0.6342494714587699,2.287853577371046,-5.741626626583218,-4.2281219272369714,-8.951406649616366,-6.098191214470283,-3.1609195402298895,-1.3567438148443745,-5.647058823529417,0.660066006600668,-4.0963855421686795,-3.2193158953722323,-1.2173913043478257,-0.39215686274509665,-3.3950617283950657,-2.521823472356932,-6.967537608867779,-8.7527352297593,1.6877637130801704,-6.122448979591832,-7.720588235294112,-0.7220216606498187
2009-02-15,1.3114754098360715,-7.781649245063882,-10.80114449213162,0.7142857142857117,-11.410601976639711,-2.3762375663231583,-4.086538461538458,-8.720930232558144,-3.6708147445326356,-6.928406466512705,0.4474272930648837,-9.398496240601506,-1.2499999999999956,5.87188612099645,2.871621621621623,-12.536873156342187,-6.086956521739129,-7.060629316960865,-9.148936170212762,-6.750711671411147,-3.857874097241265,-6.262833675564683,-3.08988764044944,-1.9262520638414937,-2.9673590504451064,1.2135922330097193,-3.890274314214459,-6.721311475409841,-4.2713567839196,-2.2176022176022214,-4.225352112676061,-14.173228346456689,-2.8753993610223683,-4.577114427860696,-11.65957446808511,-2.478017585931258,-4.7026279391424675,-9.304347826086957,-7.529878046408123,3.6363636363636376
2009-02-22,2.9126213592232997,5.037783375314864,-3.7690457097032892,0.47281323877068626,0.9127789046653234,4.868154037676042,10.526315789473696,6.369426751592355,3.6263099722483316,7.692307692307687,6.458797327394206,2.9045643153526868,1.0126582278481067,5.210084033613449,6.732348111658459,6.913996627318708,3.703703703703698,2.725020644095788,2.810304449648715,2.4858264282599185,-15.9978885831223,0.766703176341732,-2.3188405797101463,4.377104377104368,0.6116207951070374,8.153477218225413,-3.1136481577581754,6.502636203866441,3.149606299212593,2.551381998582558,7.5367647058823595,9.174311926605494,0.0,6.569343065693434,-3.3718689788053924,1.1475409836065653,-15.094339622641506,-3.4515819750719046,5.816458270138547,7.36842105263158
2009-03-01,-8.805031446540879,2.817745803357319,-1.1666666666666714,-10.588235294117643,-10.452261306532662,-8.317216864941201,-2.947845804988658,-8.083832335329344,-2.194539677630114,3.9170506912442393,-10.041841004184104,-1.2096774193548376,-4.260651629072687,-2.289669861554844,-8.153846153846157,-12.776025236593059,-4.241071428571431,-9.88745980707395,-11.252847380410024,-5.276595744680856,0.6285432089217391,-8.478260869565213,-0.5934718100890191,-5.215053763440858,-5.775075987841949,-0.591278640059123,-2.6245313336904164,-3.960396039603964,-1.0178117048346036,-8.707671043538356,-6.8376068376068355,0.8403361344537785,-5.756578947368418,1.0763209393346296,-3.8883349950149526,-9.400324149108584,-3.2478632478632474,-6.355511420059578,-4.926712460428728,6.5359477124183
