Date,7203,6758,9984,9432,9983,9433,4063,8035,4519,6367,7267,6501,4502,6902,6954,8316,8001,8058,3382,2914,4568,8031,6702,4901,4503,5108,4452,4543,6503,4911
2008-01-06,-2.595155709342556,4.317789291882557,-7.38255033557047,-0.9469696969697017,-2.0486555697823317,-3.663003663003661,-4.848484848484846,-3.9246467817896424,4.161412197987113,-8.754208754208758,-5.277777777777781,-2.6448362720403074,1.8957345971563955,-6.122448979591832,-8.463035019455257,4.761904761904767,-0.5797101449275366,-5.076142131979699,-10.403726708074535,-0.31152647975077885,1.4662828718627896,-3.4782608695652195,2.191780821917799,-4.61538461538461,-0.21413276231263545,-6.430868167202575,2.4539877300613577,-0.5102040816326481,-2.0018198362147355,-3.2196969696969724
2008-01-13,-3.374777975133214,-7.1192052980132425,1.6908212560386549,-2.103250478011476,9.019607843137244,0.5069677548716678,-2.070063694267521,5.392156862745101,0.6658521503198234,-7.380073800738007,-5.278592375366564,-3.751617076325997,1.0852713178294504,-6.038647342995174,-2.5504782146652527,-4.1866028708133936,-6.413994169096215,-6.773618538324422,0.5199306759098743,-2.8124999999999956,-0.578041717774791,-11.756756756756758,-2.680965147453085,-1.6129032258064502,0.42918454935623185,-4.180985108820156,-3.293413173652693,-4.7863247863247915,-6.035283194057572,0.1956947162426559
2008-01-20,2.389705882352944,-8.912655971479499,-4.275534441805229,-2.734375,-1.6786570743405282,-9.457755650570288,-1.6260162601625994,-1.0852713178294615,3.24714383535174,-1.195219123505975,1.238390092879249,1.6129032258064502,-0.6134969325153339,0.0,1.9629225736095934,5.36828963795255,-1.6614745586708168,3.441682600382401,-6.5517241379310365,-1.9292604501607746,-8.139528075445412,4.389994895354765,-1.6528925619834656,-1.6393442622950838,-2.991452991452992,9.503885236102816,-2.1671826625387025,-4.308797127468578,-3.4584980237154173,-5.46875
2008-01-27,3.7701974865349985,-6.262230919765166,-5.5086848635235715,1.0040160642570184,-8.536585365853655,-5.153200117554735,-6.446280991735542,3.1347962382445083,-29.819451816119447,-4.0322580645161255,1.83486238532109,6.746031746031744,-1.5432098765432056,0.0,-0.9625668449197877,-3.1990521327014187,0.31678986272438703,0.5545286506469571,-1.1070110701106972,-10.163934426229504,-0.9493670519336916,2.689486552567244,1.2605042016806678,-2.3809523809523836,1.7621145374449254,-0.9825327510917026,1.2658227848101333,6.7542213883677205,-2.3541453428863823,3.0991735537190035
2008-02-03,1.730103806228378,-3.5490605427974997,13.4453781512605,-0.7952286282306154,4.133333333333344,3.524229074889873,-8.48056537102474,-7.294832826747721,3.900420101698754,-4.411764705882348,-5.1051051051051015,-2.354399008674102,-4.702194357366773,-2.8277634961439535,-3.6717062634989195,-5.018359853121179,1.3684210526315743,8.088235294117641,-3.3582089552238847,10.21897810218979,2.236413837999285,-1.1904761904761862,-5.117565698478566,-7.073170731707313,-2.3809523809523836,-4.85115766262404,1.8750000000000044,0.5272407732864748,-7.65199161425576,-1.8036072144288595
2008-02-10,2.5510204081632626,4.978354978354971,3.472222222222232,1.603206412825653,1.4084507042253502,2.836882895611703,8.4942084942085,10.983606557377046,-0.4792332151557166,1.758241758241752,4.113924050632911,1.1421319796954377,1.9736842105263053,4.761904761904767,10.426008968609857,0.3865979381443285,14.330218068535828,10.88435374149659,4.054054054054057,-2.6490066225165587,-2.499996280670025,14.457831325301207,12.536443148688047,2.6246719160105014,3.325942350332589,2.549246813441486,0.6134969325153339,2.622377622377625,9.988649262202042,-4.081632653061229
2008-02-17,-1.1608623548922004,3.5051546391752675,-1.118568232662187,-8.284023668639051,-2.5252525252525304,-10.344827237849296,-1.0676156583629859,-1.0339734121122546,-5.457468649251118,-5.615550755939525,0.3039513677811634,-2.7603513174404015,-5.161290322580648,2.2727272727272707,1.3197969543147225,-1.797175866495504,8.900999091734786,0.6134969325153339,-1.2987012987012991,-3.74149659863946,2.56409865159255,-1.2631578947368438,-1.4248704663212486,0.2557544757033181,0.6437768240343367,-2.3728813559321993,-1.5243902439024404,-5.110732538330498,0.6191950464396356,1.0638297872340496
2008-02-24,-3.5234899328859037,-0.5976095617529875,-6.108597285067874,-2.3655913978494647,1.2953367875647714,-1.5384689926957296,3.237410071942448,-1.4925373134328401,3.6502573541212557,9.382151029748286,-1.2121212121212088,-1.1612903225806437,-0.3401360544217691,-2.4691358024691357,-0.6012024048096198,0.9150326797385588,-6.005004170141781,-0.3048780487804881,-1.1278195488721776,-6.183745583038869,1.8750000715255677,-0.6396588486140775,-0.9198423127463884,1.2755102040816313,-1.9189765458422214,0.983796296296302,-0.3095975232198178,2.6929982046678624,0.0,0.6315789473684275
2008-03-02,-7.304347826086954,-7.61523046092184,-7.566265060240962,-0.8810572687224627,-3.5805626598465423,-4.999998283386164,-8.710801393728218,-9.696969696969692,-7.616707616707618,-7.740585774058573,-8.282208588957051,-6.005221932114879,-8.703071672354945,-9.113924050632916,-6.955645161290325,-11.398963730569944,-0.4436557231588312,0.917431192660545,-9.695817490494296,0.18832391713747842,-1.5337386442308865,-0.8583690987124415,-5.57029177718833,-7.052896725440805,-9.782608695652172,-6.361031518624638,-4.037267080745344,-5.594405594405593,-10.051282051282051,2.9288702928870203
